Population,Bolt_Bool,Frequency,Avg_1C.value,Estimated_Ploidy,Latitude,Longitude,Elevation,Soil_Thickness,CHILI,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,RH,DD1040,MAP_var,MSP_var,AHM_var,SHM_var,DD_0_var,DD5_var,DD_18_var,NFFD_var,PPT_wt_var,PPT_sp_var,PPT_sm_var,PPT_at_var,Tave_sp_var,Tave_sm_var,Tave_at_var,MAT_var,PPT_wt,PPT_sp,PPT_sm,PPT_at,PAS_wt,NFFD_sm,Tmin_sm,DD_18_at,DD_18_wt,DD18_at,DD18_sm,RH_wt,RH_sp,RH_sm,RH_at,MAT_ssp370,AHM_ssp370,SHM_ssp370,MAT_ssp585,AHM_ssp585,SHM_ssp585,MAT_fvar,AHM_fvar,SHM_fvar
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
